distance,speed,brake_pressure
59,30,2.0000000000000004
60,30,1.9999999999999998
61,30,1.9999999999999998
62,30,1.9999999999999998
63,30,1.9999999999999998
64,30,1.9999999999999998
65,30,1.9999999999999998
66,30,1.9999999999999998
67,30,1.9999999999999998
68,30,1.9999999999999998
69,30,1.9999999999999998
0,31,7.772089574903306
1,31,7.772089574903306
2,31,7.772089574903306
3,31,7.772089574903306
4,31,7.772089574903306
5,31,7.772089574903306
6,31,7.7505974152645685
7,31,7.71329853343276
8,31,7.6695652173913045
9,31,7.618846254241713
10,31,7.5603981705676615
11,31,6.657637855570349
12,31,5.976609660686095
13,31,5.439694364851958
14,31,5.114230065513782
15,31,4.896779934375173
16,31,4.664586880726506
17,31,4.392814135770659
18,31,4.104032861378182
19,31,3.7840157208257743
20,31,3.4136256103848837
21,31,3.433421739003019
22,31,3.433421739003019
23,31,3.433421739003019
24,31,3.433421739003019
25,31,3.433421739003019
26,31,3.433421739003019
27,31,3.433421739003019
28,31,3.433421739003019
29,31,3.433421739003019
30,31,3.4136256103848837
31,31,3.387467921300257
32,31,3.3533780393993102
33,31,3.3115801370600257
34,31,3.1816239316239314
35,31,3.0000000000000004
36,31,2.818376068376068
37,31,2.6383647798742134
38,31,2.4476490675072236
39,31,2.2377429299021574
40,31,1.9999999999999998
41,31,2.0000000000000004
42,31,2.0000000000000004
43,31,2.0000000000000004
44,31,2.0000000000000004
45,31,2.0000000000000004
46,31,2.0000000000000004
47,31,2.0000000000000004
48,31,2.0000000000000004
49,31,2.0000000000000004
50,31,1.9999999999999998
51,31,2.0000000000000004
52,31,2.0
53,31,1.9999999999999998
54,31,2.0
55,31,2.0
56,31,2.0
57,31,1.9999999999999998
58,31,2.0
59,31,2.0000000000000004
60,31,1.9999999999999998
61,31,2.0000000000000004
62,31,2.0000000000000004
63,31,2.0000000000000004
64,31,2.0000000000000004
65,31,2.0000000000000004
66,31,2.0000000000000004
67,31,2.0000000000000004
68,31,2.0000000000000004
0,32,7.8920634920634924
1,32,7.8920634920634924
2,32,7.8920634920634924
3,32,7.8920634920634924
4,32,7.8920634920634924
5,32,7.866515837104073
6,32,7.835173824130878
7,32,7.797756911841418
8,32,7.753846153846154
9,32,7.702855573860517
10,32,7.6439909297052155
11,32,6.6905642147479725
12,32,5.978608515057114
13,32,5.421414382201033
14,32,5.15960687960688
15,32,4.932404302070083
16,32,4.728042328042328
17,32,4.45239465722087
18,32,4.159438660027162
19,32,3.8346045197740115
20,32,3.4583912611717973
21,32,3.477085330776606
22,32,3.4907563025210084
23,32,3.4907563025210084
24,32,3.4907563025210084
25,32,3.4907563025210084
26,32,3.4907563025210084
27,32,3.4907563025210084
28,32,3.4907563025210084
29,32,3.477085330776606
30,32,3.4583912611717973
31,32,3.433644859813084
32,32,3.4013172338090008
33,32,3.361635220125786
34,32,3.1816239316239314
35,32,3.0000000000000004
36,32,2.818376068376068
37,32,2.6383647798742134
38,32,2.4476490675072236
39,32,2.2377429299021574
40,32,1.9999999999999998
41,32,2.0000000000000004
42,32,2.0
43,32,2.0
44,32,2.0
45,32,2.0
46,32,2.0
47,32,2.0
48,32,2.0
49,32,2.0000000000000004
50,32,1.9999999999999998
51,32,2.0000000000000004
52,32,2.0
53,32,1.9999999999999998
54,32,2.0
55,32,2.0
56,32,2.0
57,32,1.9999999999999998
58,32,2.0
59,32,2.0000000000000004
60,32,1.9999999999999998
61,32,2.0000000000000004
62,32,2.0
63,32,2.0
64,32,2.0
65,32,2.0
66,32,2.0
67,32,2.0
0,33,8.013484515275278
1,33,8.013484515275278
2,33,8.013484515275278
3,33,8.008094869811808
4,33,7.988219963513162
5,33,7.962727993655829
6,33,7.931450094161957
7,33,7.894091783456994
8,33,7.850211327134405
9,33,7.7991876994487965
10,33,7.74017401740174
11,33,6.727937356834105
12,33,5.980822359763295
13,33,5.486064382139148
14,33,5.210231425091352
15,33,4.972029658207245
16,33,4.7585185185185175
17,33,4.516542313163572
18,33,4.219224095549322
19,33,3.889356994491104
20,33,3.507058393464509
21,33,3.524471803992518
22,33,3.5371877518130543
23,33,3.5458620083755528
24,33,3.5458620083755528
25,33,3.5458620083755528
26,33,3.5458620083755528
27,33,3.5458620083755528
28,33,3.5371877518130543
29,33,3.524471803992518
30,33,3.507058393464509
31,33,3.4839622641509433
32,33,3.4537129672032973
33,33,3.361635220125786
34,33,3.1816239316239314
35,33,3.0000000000000004
36,33,2.818376068376068
37,33,2.6383647798742134
38,33,2.4476490675072236
39,33,2.2377429299021574
40,33,1.9999999999999998
41,33,2.0000000000000004
42,33,2.0
43,33,1.9999999999999998
44,33,1.9999999999999998
45,33,1.9999999999999998
46,33,1.9999999999999998
47,33,1.9999999999999998
48,33,2.0
49,33,2.0000000000000004
50,33,1.9999999999999998
51,33,2.0000000000000004
52,33,2.0
53,33,1.9999999999999998
54,33,2.0
55,33,2.0
56,33,2.0
57,33,1.9999999999999998
58,33,2.0
59,33,2.0000000000000004
60,33,1.9999999999999998
61,33,2.0000000000000004
62,33,2.0
63,33,1.9999999999999998
64,33,1.9999999999999998
65,33,1.9999999999999998
66,33,1.9999999999999998
0,34,8.138429077590668
1,34,8.138429077590668
2,34,8.132038834951455
3,34,8.117835780315389
4,34,8.098129812981298
5,34,8.07286432160804
6,34,8.041865756541524
7,34,8.004828388598023
8,34,7.961290322580645
9,34,7.910597658656809
10,34,7.851851851851852
11,34,6.770666585696647
12,34,5.983292313179955
13,34,5.558910675381264
14,34,5.267006711409396
15,34,5.016324215303164
16,34,4.79251259899208
17,34,4.585681266612736
18,34,4.28380873476151
19,34,3.9486866444691078
20,34,3.560033902725257
21,34,3.57595827573206
22,34,3.587568756875687
23,34,3.5954801582544063
24,34,3.6000829678795787
25,34,3.6000829678795787
26,34,3.6000829678795787
27,34,3.5954801582544063
28,34,3.587568756875687
29,34,3.57595827573206
30,34,3.560033902725257
31,34,3.5388683886838868
32,34,3.5110708592957542
33,34,3.361635220125786
34,34,3.1816239316239314
35,34,3.0000000000000004
36,34,2.818376068376068
37,34,2.6383647798742134
38,34,2.4476490675072236
39,34,2.2377429299021574
40,34,1.9999999999999998
41,34,2.0000000000000004
42,34,2.0
43,34,1.9999999999999998
44,34,2.0000000000000004
45,34,2.0000000000000004
46,34,2.0000000000000004
47,34,1.9999999999999998
48,34,2.0
49,34,2.0000000000000004
50,34,1.9999999999999998
51,34,2.0000000000000004
52,34,2.0
53,34,1.9999999999999998
54,34,2.0
55,34,2.0
56,34,2.0
57,34,1.9999999999999998
58,34,2.0
59,34,2.0000000000000004
60,34,1.9999999999999998
61,34,2.0000000000000004
62,34,2.0
63,34,1.9999999999999998
64,34,2.0000000000000004
65,34,2.0000000000000004
0,35,8.26950354609929
1,35,8.26660983233873
2,35,8.258097686375322
3,35,8.244137136271968
4,35,8.224788568095656
5,35,8.2
6,35,8.169598065880932
7,35,8.133271432992883
8,35,8.09054441260745
9,35,8.040737084567292
10,35,7.982905982905984
11,35,6.819930186348747
12,35,6.02293554670958
13,35,5.641523285157144
14,35,5.331058309243461
15,35,5.066115702479339
16,35,4.830635729107715
17,35,4.61365865471938
18,35,4.35366722230641
19,35,4.013063063063063
20,35,3.617782426778242
21,35,3.6319737647855095
22,35,3.642303354947843
23,35,3.649333599484077
24,35,3.6534206452787816
25,35,3.6547619047619047
26,35,3.6534206452787816
27,35,3.649333599484077
28,35,3.642303354947843
29,35,3.6319737647855095
30,35,3.617782426778242
31,35,3.5988776478027185
32,35,3.552350932492776
33,35,3.361635220125786
34,35,3.1816239316239314
35,35,3.0000000000000004
36,35,2.818376068376068
37,35,2.6383647798742134
38,35,2.4476490675072236
39,35,2.2377429299021574
40,35,1.9999999999999998
41,35,2.0000000000000004
42,35,2.0
43,35,1.9999999999999998
44,35,2.0000000000000004
45,35,2.0
46,35,2.0000000000000004
47,35,1.9999999999999998
48,35,2.0
49,35,2.0000000000000004
50,35,1.9999999999999998
51,35,2.0000000000000004
52,35,2.0
53,35,1.9999999999999998
54,35,2.0
55,35,2.0
56,35,2.0
57,35,1.9999999999999998
58,35,2.0
59,35,2.0000000000000004
60,35,1.9999999999999998
61,35,2.0000000000000004
62,35,2.0
63,35,1.9999999999999998
64,35,2.0000000000000004
0,36,8.410482857655717
1,36,8.410482857655717
2,36,8.404379562043797
3,36,8.390853284223452
4,36,8.372139303482587
5,36,8.348197343453512
6,36,8.318863049095606
7,36,8.283830351225978
8,36,8.242622950819674
9,36,8.194550601556971
10,36,8.138643067846608
11,36,6.877282626137588
12,36,6.14791366906475
13,36,5.73590490053372
14,36,5.403807257584771
15,36,5.122441876653208
16,36,4.873650793650793
17,36,4.645181413112667
18,36,4.429338637493784
19,36,4.083021806853582
20,36,3.6808370044052863
21,36,3.6930084745762706
22,36,3.7018518518518517
23,36,3.7078629032258066
24,36,3.7113545816733073
25,36,3.7113545816733073
26,36,3.7113545816733073
27,36,3.7078629032258066
28,36,3.7018518518518517
29,36,3.6930084745762706
30,36,3.6808370044052863
31,36,3.664583333333333
32,36,3.552350932492776
33,36,3.361635220125786
34,36,3.1816239316239314
35,36,3.0000000000000004
36,36,2.818376068376068
37,36,2.6383647798742134
38,36,2.4476490675072236
39,36,2.2377429299021574
40,36,1.9999999999999998
41,36,2.0000000000000004
42,36,2.0
43,36,1.9999999999999998
44,36,2.0000000000000004
45,36,2.0000000000000004
46,36,2.0000000000000004
47,36,1.9999999999999998
48,36,2.0
49,36,2.0000000000000004
50,36,1.9999999999999998
51,36,2.0000000000000004
52,36,2.0
53,36,1.9999999999999998
54,36,2.0
55,36,2.0
56,36,2.0
57,36,1.9999999999999998
58,36,2.0
59,36,2.0000000000000004
60,36,1.9999999999999998
61,36,2.0000000000000004
62,36,2.0
63,36,1.9999999999999998
0,37,8.567957357422989
1,37,8.567957357422989
2,37,8.567957357422989
3,37,8.563145771635407
4,37,8.545478812145479
5,37,8.522935779816514
6,37,8.49537712895377
7,37,8.462522329403358
8,37,8.423920265780731
9,37,8.378902953586497
10,37,8.326514239871642
11,37,6.944817482302247
12,37,6.293307729236679
13,37,5.844650683165763
14,37,5.487073651043718
15,37,5.186621532121568
16,37,4.922522522522522
17,37,4.680940544171985
18,37,4.452901449085304
19,37,4.159176423496447
20,37,3.7498121832807683
21,37,3.7596251404446566
22,37,3.7667410050550107
23,37,3.771571165108228
24,37,3.771571165108228
25,37,3.771571165108228
26,37,3.771571165108228
27,37,3.771571165108228
28,37,3.7667410050550107
29,37,3.7596251404446566
30,37,3.7498121832807683
31,37,3.7366733803289693
32,37,3.552350932492776
33,37,3.361635220125786
34,37,3.1816239316239314
35,37,3.0000000000000004
36,37,2.818376068376068
37,37,2.6383647798742134
38,37,2.4476490675072236
39,37,2.2377429299021574
40,37,1.9999999999999998
41,37,2.0000000000000004
42,37,2.0
43,37,1.9999999999999998
44,37,1.9999999999999998
45,37,1.9999999999999998
46,37,1.9999999999999998
47,37,1.9999999999999998
48,37,2.0
49,37,2.0000000000000004
50,37,1.9999999999999998
51,37,2.0000000000000004
52,37,2.0
53,37,1.9999999999999998
54,37,2.0
55,37,2.0
56,37,2.0
57,37,1.9999999999999998
58,37,2.0
59,37,2.0000000000000004
60,37,1.9999999999999998
61,37,2.0000000000000004
62,37,2.0
0,38,8.752092352092353
1,38,8.752092352092353
2,38,8.752092352092353
3,38,8.752092352092353
4,38,8.752092352092353
5,38,8.731788079470197
6,38,8.707088989441932
7,38,8.677777777777779
8,38,8.643478260869566
9,38,8.603610411418977
10,38,8.55731922398589
11,38,7.136926770708284
12,38,6.464382996285596
13,38,5.971184573002755
14,38,5.583227104998323
15,38,5.260356417070502
16,38,4.978488888888889
17,38,4.721820253525139
18,38,4.479799944429007
19,38,4.2422332097239375
20,38,3.825420260195878
21,38,3.8324729976153735
22,38,3.837576499388005
23,38,3.837576499388005
24,38,3.837576499388005
25,38,3.837576499388005
26,38,3.837576499388005
27,38,3.837576499388005
28,38,3.837576499388005
29,38,3.8324729976153735
30,38,3.825420260195878
31,38,3.7622570700978417
32,38,3.552350932492776
33,38,3.361635220125786
34,38,3.1816239316239314
35,38,3.0000000000000004
36,38,2.818376068376068
37,38,2.6383647798742134
38,38,2.4476490675072236
39,38,2.2377429299021574
40,38,1.9999999999999998
41,38,2.0000000000000004
42,38,2.0
43,38,2.0
44,38,2.0
45,38,2.0
46,38,2.0
47,38,2.0
48,38,2.0
49,38,2.0000000000000004
50,38,1.9999999999999998
51,38,2.0000000000000004
52,38,2.0
53,38,1.9999999999999998
54,38,2.0
55,38,2.0
56,38,2.0
57,38,1.9999999999999998
58,38,2.0
59,38,2.0000000000000004
60,38,1.9999999999999998
61,38,2.0000000000000004
0,39,8.97918937994624
1,39,8.97918937994624
2,39,8.97918937994624
3,39,8.97918937994624
4,39,8.97918937994624
5,39,8.97918937994624
6,39,8.965386204047915
7,39,8.941784037558685
8,39,8.914513981358187
9,39,8.883217108321709
10,39,8.847324496809033
11,39,7.432365690266649
12,39,6.6683945927829305
13,39,6.1201185185185185
14,39,5.69541086663673
15,39,5.345880978215508
16,39,5.043165126747216
17,39,4.768970487823381
18,39,4.510774236485986
19,39,4.257681349989041
20,39,3.908491563172398
21,39,3.9123051043663857
22,39,3.9123051043663857
23,39,3.9123051043663857
24,39,3.9123051043663857
25,39,3.9123051043663857
26,39,3.9123051043663857
27,39,3.9123051043663857
28,39,3.9123051043663857
29,39,3.9123051043663857
30,39,3.908491563172398
31,39,3.7622570700978417
32,39,3.552350932492776
33,39,3.361635220125786
34,39,3.1816239316239314
35,39,3.0000000000000004
36,39,2.818376068376068
37,39,2.6383647798742134
38,39,2.4476490675072236
39,39,2.2377429299021574
40,39,1.9999999999999998
41,39,2.0000000000000004
42,39,2.0000000000000004
43,39,2.0000000000000004
44,39,2.0000000000000004
45,39,2.0000000000000004
46,39,2.0000000000000004
47,39,2.0000000000000004
48,39,2.0000000000000004
49,39,2.0000000000000004
50,39,1.9999999999999998
51,39,2.0000000000000004
52,39,2.0
53,39,1.9999999999999998
54,39,2.0
55,39,2.0
56,39,2.0
57,39,1.9999999999999998
58,39,2.0
59,39,2.0000000000000004
60,39,1.9999999999999998
0,40,9.277777777777777
1,40,9.277777777777777
2,40,9.277777777777777
3,40,9.277777777777777
4,40,9.277777777777777
5,40,9.277777777777777
6,40,9.277777777777777
7,40,9.27283950617284
8,40,9.257142857142858
9,40,9.24022988505747
10,40,9.222222222222221
11,40,7.799156731608025
12,40,6.915625000000001
13,40,6.29781631342325
14,40,5.827885360185902
15,40,5.446188340807174
16,40,5.118699186991869
17,40,4.823914810599902
18,40,4.546801773274224
19,40,4.275621190811063
20,40,3.9999999999999996
21,40,3.9999999999999996
22,40,3.9999999999999996
23,40,3.9999999999999996
24,40,3.9999999999999996
25,40,3.9999999999999996
26,40,3.9999999999999996
27,40,3.9999999999999996
28,40,3.9999999999999996
29,40,3.9999999999999996
30,40,3.9999999999999996
31,40,3.7622570700978417
32,40,3.552350932492776
33,40,3.361635220125786
34,40,3.1816239316239314
35,40,3.0000000000000004
36,40,2.818376068376068
37,40,2.6383647798742134
38,40,2.4476490675072236
39,40,2.2377429299021574
40,40,1.9999999999999998
41,40,1.9999999999999998
42,40,1.9999999999999998
43,40,1.9999999999999998
44,40,1.9999999999999998
45,40,1.9999999999999998
46,40,1.9999999999999998
47,40,1.9999999999999998
48,40,1.9999999999999998
49,40,1.9999999999999998
50,40,1.9999999999999998
51,40,2.0000000000000004
52,40,2.0
53,40,1.9999999999999998
54,40,2.0
55,40,2.0
56,40,2.0
57,40,1.9999999999999998
58,40,2.0
59,40,2.0000000000000004
0,41,9.257142857142858
1,41,9.257142857142858
2,41,9.257142857142858
3,41,9.257142857142858
4,41,9.257142857142858
5,41,9.257142857142858
6,41,9.257142857142858
7,41,9.257142857142858
8,41,9.257142857142858
9,41,9.24022988505747
10,41,9.222222222222221
11,41,7.799156731608025
12,41,6.915625000000001
13,41,6.29781631342325
14,41,5.827885360185902
15,41,5.446188340807174
16,41,5.118699186991869
17,41,4.823914810599902
18,41,4.546801773274224
19,41,4.513012477718359
20,41,4.513012477718359
21,41,4.513012477718359
22,41,4.513012477718359
23,41,4.513012477718359
24,41,4.513012477718359
25,41,4.513012477718359
26,41,4.513012477718359
27,41,4.513012477718359
28,41,4.513012477718359
29,41,4.513012477718359
30,41,4.513012477718359
31,41,4.256545774861794
32,41,4.056885548995049
33,41,3.882556686306016
34,41,3.728404480775053
35,41,3.584076792772445
36,41,3.3990069633666358
37,41,3.225531155150865
38,41,3.0535814397328087
39,41,2.756736563027235
40,41,2.3354166666666667
41,41,2.3354166666666667
42,41,2.3354166666666667
43,41,2.3354166666666667
44,41,2.3354166666666667
45,41,2.3354166666666667
46,41,2.3354166666666667
47,41,2.3354166666666667
48,41,2.3354166666666667
49,41,2.3354166666666667
50,41,2.3354166666666667
51,41,2.3354166666666667
52,41,2.3568965517241374
53,41,2.3834332667110814
54,41,2.4172185430463573
55,41,2.464557313349986
56,41,2.4172185430463573
57,41,2.3834332667110814
58,41,2.3568965517241374
0,42,9.234343434343435
1,42,9.234343434343435
2,42,9.234343434343435
3,42,9.234343434343435
4,42,9.234343434343435
5,42,9.234343434343435
6,42,9.234343434343435
7,42,9.234343434343435
8,42,9.234343434343435
9,42,9.234343434343435
10,42,9.222222222222221
11,42,7.799156731608025
12,42,6.915625000000001
13,42,6.29781631342325
14,42,5.827885360185902
15,42,5.446188340807174
16,42,5.118699186991869
17,42,5.0243176178660045
18,42,4.953348729792149
19,42,4.953348729792149
20,42,4.953348729792149
21,42,4.953348729792149
22,42,4.953348729792149
23,42,4.953348729792149
24,42,4.953348729792149
25,42,4.953348729792149
26,42,4.953348729792149
27,42,4.953348729792149
28,42,4.953348729792149
29,42,4.953348729792149
30,42,4.953348729792149
31,42,4.669340906401609
32,42,4.443342151675484
33,42,4.281452145214521
34,42,4.145584618824055
35,42,4.026611226611227
36,42,3.841538117594455
37,42,3.6741914191419127
38,42,3.306636255023353
39,42,2.9838091961930977
40,42,2.5986827661909997
41,42,2.5986827661909997
42,42,2.5986827661909997
43,42,2.5986827661909997
44,42,2.5986827661909997
45,42,2.5986827661909997
46,42,2.5986827661909997
47,42,2.5986827661909997
48,42,2.5986827661909997
49,42,2.5986827661909997
50,42,2.5986827661909997
51,42,2.5986827661909997
52,42,2.5986827661909997
53,42,2.6383647798742134
54,42,2.688372093023256
55,42,2.7568400770712915
56,42,2.688372093023256
57,42,2.6383647798742134
0,43,9.209661835748793
1,43,9.209661835748793
2,43,9.209661835748793
3,43,9.209661835748793
4,43,9.209661835748793
5,43,9.209661835748793
6,43,9.209661835748793
7,43,9.209661835748793
8,43,9.209661835748793
9,43,9.209661835748793
10,43,9.209661835748793
11,43,7.799156731608025
12,43,6.915625000000001
13,43,6.29781631342325
14,43,5.827885360185902
15,43,5.617409184372858
16,43,5.4648044692737425
17,43,5.350772753291356
18,43,5.350772753291356
19,43,5.350772753291356
20,43,5.350772753291356
21,43,5.350772753291356
22,43,5.350772753291356
23,43,5.350772753291356
24,43,5.350772753291356
25,43,5.350772753291356
26,43,5.350772753291356
27,43,5.350772753291356
28,43,5.350772753291356
29,43,5.350772753291356
30,43,5.350772753291356
31,43,5.040895469769081
32,43,4.793191909225456
33,43,4.592637277648879
34,43,4.470099963364213
35,43,4.369014084507043
36,43,4.09087691907364
37,43,3.740646335912607
38,43,3.481915964605521
39,43,3.1768839729624037
40,43,2.8142018152696204
41,43,2.8142018152696204
42,43,2.8142018152696204
43,43,2.8142018152696204
44,43,2.8142018152696204
45,43,2.8142018152696204
46,43,2.8142018152696204
47,43,2.8142018152696204
48,43,2.8142018152696204
49,43,2.8142018152696204
50,43,2.8142018152696204
51,43,2.8142018152696204
52,43,2.8142018152696204
53,43,2.8142018152696204
54,43,2.8722513089005237
55,43,2.950419625564881
56,43,2.818376068376068
0,44,9.183333333333334
1,44,9.183333333333334
2,44,9.183333333333334
3,44,9.183333333333334
4,44,9.183333333333334
5,44,9.183333333333334
6,44,9.183333333333334
7,44,9.183333333333334
8,44,9.183333333333334
9,44,9.183333333333334
10,44,9.183333333333334
11,44,7.695049504950496
12,44,6.915625000000001
13,44,6.29781631342325
14,44,5.827885360185902
15,44,5.7185185185185174
16,44,5.727777777777778
17,44,5.727777777777778
18,44,5.727777777777778
19,44,5.727777777777778
20,44,5.727777777777778
21,44,5.727777777777778
22,44,5.727777777777778
23,44,5.727777777777778
24,44,5.727777777777778
25,44,5.727777777777778
26,44,5.727777777777778
27,44,5.727777777777778
28,44,5.727777777777778
29,44,5.727777777777778
30,44,5.727777777777778
31,44,5.391767784915537
32,44,5.122488888888888
33,44,4.903954802259887
34,44,4.724920634920635
35,44,4.465608465608465
36,44,4.113908313908314
37,44,3.899453551912568
38,44,3.648176420695505
39,44,3.3520232506148
40,44,3.0
41,44,3.0
42,44,3.0
43,44,3.0
44,44,3.0
45,44,3.0
46,44,3.0
47,44,3.0
48,44,3.0
49,44,3.0
50,44,3.0
51,44,3.0
52,44,3.0
53,44,3.0
54,44,3.0
55,44,3.0000000000000004
0,45,9.222222222222221
1,45,9.222222222222221
2,45,9.222222222222221
3,45,9.222222222222221
4,45,9.222222222222221
5,45,9.222222222222221
6,45,9.222222222222221
7,45,9.222222222222221
8,45,9.222222222222221
9,45,9.222222222222221
10,45,9.222222222222221
11,45,7.799156731608025
12,45,6.915625000000001
13,45,6.29781631342325
14,45,5.827885360185902
15,45,5.7185185185185174
16,45,5.894416243654823
17,45,6.040767775074343
18,45,6.104477611940298
19,45,6.104477611940298
20,45,6.104477611940298
21,45,6.104477611940298
22,45,6.104477611940298
23,45,6.104477611940298
24,45,6.104477611940298
25,45,6.104477611940298
26,45,6.104477611940298
27,45,6.104477611940298
28,45,6.104477611940298
29,45,6.104477611940298
30,45,6.104477611940298
31,45,5.73675685624885
32,45,5.442221076156094
33,45,5.137847907078676
34,45,4.795366795366797
35,45,4.465608465608465
36,45,4.2296160877513715
37,45,3.996684428656009
38,45,3.7582533972821732
39,45,3.485633270321361
40,45,3.1638888888888888
41,45,3.1638888888888888
42,45,3.1638888888888888
43,45,3.1638888888888888
44,45,3.1638888888888888
45,45,3.1638888888888888
46,45,3.1638888888888888
47,45,3.1638888888888888
48,45,3.1638888888888888
49,45,3.1638888888888888
50,45,3.1638888888888888
51,45,3.1638888888888888
52,45,3.1638888888888888
53,45,3.13969571230982
54,45,3.0800100326059696
0,46,9.257142857142858
1,46,9.257142857142858
2,46,9.257142857142858
3,46,9.257142857142858
4,46,9.257142857142858
5,46,9.257142857142858
6,46,9.257142857142858
7,46,9.257142857142858
8,46,9.257142857142858
9,46,9.24022988505747
10,46,9.222222222222221
11,46,7.799156731608025
12,46,6.915625000000001
13,46,6.29781631342325
14,46,5.827885360185902
15,46,5.9352686019352685
16,46,6.120454545454546
17,46,6.273050286058415
18,46,6.399074074074074
19,46,6.502770780856422
20,46,6.502770780856422
21,46,6.502770780856422
22,46,6.502770780856422
23,46,6.502770780856422
24,46,6.502770780856422
25,46,6.502770780856422
26,46,6.502770780856422
27,46,6.502770780856422
28,46,6.502770780856422
29,46,6.502770780856422
30,46,6.502770780856422
31,46,6.093643410852713
32,46,5.656944444444445
33,46,5.259066859066858
34,46,4.886440677966102
35,46,4.621331551992875
36,46,4.3705982905982905
37,46,4.124610591900311
38,46,3.87970479704797
39,46,3.624974327377285
40,46,3.3186631944444445
41,46,3.3186631944444445
42,46,3.3186631944444445
43,46,3.3186631944444445
44,46,3.3186631944444445
45,46,3.3186631944444445
46,46,3.3186631944444445
47,46,3.3186631944444445
48,46,3.3186631944444445
49,46,3.3186631944444445
50,46,3.3186631944444445
51,46,3.3186631944444445
52,46,3.2822130772748053
53,46,3.237591776798825
0,47,9.287179487179488
1,47,9.287179487179488
2,47,9.287179487179488
3,47,9.287179487179488
4,47,9.287179487179488
5,47,9.287179487179488
6,47,9.287179487179488
7,47,9.27283950617284
8,47,9.257142857142858
9,47,9.24022988505747
10,47,9.222222222222221
11,47,7.799156731608025
12,47,6.915625000000001
13,47,6.29781631342325
14,47,6.131707317073171
15,47,6.24545102593883
16,47,6.43921568627451
17,47,6.5967664258685925
18,47,6.725575279421434
19,47,6.83076923076923
20,47,6.9158993247391045
21,47,6.951738241308794
22,47,6.951738241308794
23,47,6.951738241308794
24,47,6.951738241308794
25,47,6.951738241308794
26,47,6.951738241308794
27,47,6.951738241308794
28,47,6.951738241308794
29,47,6.951738241308794
30,47,6.9158993247391045
31,47,6.354975340876123
32,47,5.864222222222222
33,47,5.420715630885122
34,47,5.099625468164795
35,47,4.812267044114178
36,47,4.543290337180357
37,47,4.281452145214521
38,47,4.021396763332247
39,47,3.751724888453586
40,47,3.4583912611717973
41,47,3.4684210526315784
42,47,3.4684210526315784
43,47,3.4684210526315784
44,47,3.4684210526315784
45,47,3.4684210526315784
46,47,3.4684210526315784
47,47,3.4684210526315784
48,47,3.4684210526315784
49,47,3.4684210526315784
50,47,3.4583912611717973
51,47,3.433644859813084
52,47,3.4013172338090008
0,48,9.311111111111112
1,48,9.311111111111112
2,48,9.311111111111112
3,48,9.311111111111112
4,48,9.311111111111112
5,48,9.3
6,48,9.287179487179488
7,48,9.27283950617284
8,48,9.257142857142858
9,48,9.24022988505747
10,48,9.222222222222221
11,48,7.799156731608025
12,48,6.915625000000001
13,48,6.7726943942133815
14,48,6.601764057331864
15,48,6.719174871073606
16,48,6.915625000000001
17,48,7.072364672364671
18,48,7.198765432098766
19,48,7.300996677740863
20,48,7.383190883190884
21,48,7.448113534094842
22,48,7.497560975609756
23,48,7.497560975609756
24,48,7.497560975609756
25,48,7.497560975609756
26,48,7.497560975609756
27,48,7.497560975609756
28,48,7.497560975609756
29,48,7.448113534094842
30,48,7.383190883190884
31,48,6.722088353413655
32,48,6.153001277139207
33,48,5.722597402597401
34,48,5.364102564102565
35,48,5.048324514991181
36,48,4.7565217391304335
37,48,4.475264270613107
38,48,4.196845279517512
39,48,3.909205020920502
40,48,3.5979712196272704
41,48,3.6127698250397633
42,48,3.6235476032692726
43,48,3.6235476032692726
44,48,3.6235476032692726
45,48,3.6235476032692726
46,48,3.6235476032692726
47,48,3.6235476032692726
48,48,3.6235476032692726
49,48,3.6127698250397633
50,48,3.5979712196272704
51,48,3.578272704776045
0,49,9.327272727272726
1,49,9.327272727272726
2,49,9.327272727272726
3,49,9.320289855072465
4,49,9.311111111111112
5,49,9.3
6,49,9.287179487179488
7,49,9.27283950617284
8,49,9.257142857142858
9,49,9.24022988505747
10,49,9.222222222222221
11,49,7.799156731608025
12,49,7.695049504950496
13,49,7.569371466577984
14,49,7.415050651230101
15,49,7.521554341226472
16,49,7.695049504950496
17,49,7.829934043632674
18,49,7.936942070275403
19,49,8.022672064777328
20,49,8.09130060292851
21,49,8.14548481065335
22,49,8.186861313868613
23,49,8.216328156113102
24,49,8.226714158504006
25,49,8.226714158504006
26,49,8.226714158504006
27,49,8.216328156113102
28,49,8.186861313868613
29,49,8.14548481065335
30,49,8.09130060292851
31,49,7.269314079422383
32,49,6.606199930337863
33,49,6.104538341158058
34,49,5.696277056277057
35,49,5.343547948926923
36,49,5.022742648972158
37,49,4.717388003037207
38,49,4.4164229471316085
39,49,4.106902167105098
40,49,3.774239531627848
41,49,3.7831805402762497
42,49,3.7896596703427012
43,49,3.794055497503773
44,49,3.795550945136007
45,49,3.795550945136007
46,49,3.795550945136007
47,49,3.794055497503773
48,49,3.7896596703427012
49,49,3.7831805402762497
50,49,3.774239531627848
0,50,9.333333333333332
1,50,9.33174603174603
2,50,9.327272727272726
3,50,9.320289855072465
4,50,9.311111111111112
5,50,9.3
6,50,9.287179487179488
7,50,9.27283950617284
8,50,9.257142857142858
9,50,9.24022988505747
10,50,9.222222222222221
11,50,9.203225806451613
